location,date,p_scores_all_ages,p_scores_15_64,p_scores_65_74,p_scores_75_84,p_scores_85plus,deaths_2020_all_ages,average_deaths_2015_2019_all_ages,deaths_2015_all_ages,deaths_2016_all_ages,deaths_2017_all_ages,deaths_2018_all_ages,deaths_2019_all_ages,deaths_2010_all_ages,deaths_2011_all_ages,deaths_2012_all_ages,deaths_2013_all_ages,deaths_2014_all_ages,deaths_2021_all_ages,time,time_unit,p_scores_0_14,projected_deaths_2020_2022_all_ages,excess_proj_all_ages,cum_excess_proj_all_ages,cum_proj_deaths_all_ages,cum_p_proj_all_ages,p_proj_all_ages,p_proj_0_14,p_proj_15_64,p_proj_65_74,p_proj_75_84,p_proj_85p,cum_excess_per_million_proj_all_ages,excess_per_million_proj_all_ages,deaths_2022_all_ages
Netherlands,2021-08-08,13.8,5.1,5.62,23.26,14.28,,,,,,,,,,,,,,31,weekly,0.0,2707.1,251.9,17385.8,251959.2,6.9,9.31,0.0,12.14,0.31,18.47,6.09,1012.38600336084,14.6682944843835,
Netherlands,2021-08-15,8.0,0.56,6.14,8.27,11.35,,,,,,,,,,,,,,32,weekly,32.35,2735.5,103.5,17489.3,254694.7,6.87,3.78,32.35,7.04,0.78,4.05,3.53,1018.4128730676,6.02686970676338,
Netherlands,2021-08-22,12.68,6.16,14.72,14.68,13.89,,,,,,,,,,,,,,33,weekly,-65.28,2679.7,219.3,17708.6,257374.4,6.88,8.18,-65.28,13.3,8.77,10.11,5.81,1031.18284917092,12.769976103316,
Netherlands,2021-08-29,12.37,14.8,7.25,21.7,6.71,,,,,,,,,,,,,,34,weekly,38.89,2709.1,214.9,17923.5,260083.5,6.89,7.93,38.89,22.73,1.87,16.9,-0.76,1043.69661052342,12.5137613524971,
Netherlands,2021-09-05,9.83,3.65,1.37,18.02,10.09,,,,,,,,,,,,,,35,weekly,26.76,2709.9,149.1,18072.6,262793.4,6.88,5.5,26.76,10.33,-3.77,13.4,2.22,1052.37879673867,8.68218621525044,
Netherlands,2021-09-12,20.33,9.81,22.47,24.07,20.85,,,,,,,,,,,,,,36,weekly,2.94,2674.9,415.1,18487.7,265468.3,6.96,15.52,2.94,17.11,16.26,19.16,12.09,1076.55032925342,24.1715325147583,
Netherlands,2021-09-19,10.36,5.7,7.24,16.32,9.72,,,,,,,,,,,,,,37,weekly,-13.04,2750.9,167.1,18654.8,268219.2,6.96,6.07,-13.04,12.6,1.98,11.81,2.0,1086.28066672202,9.73033746860059,
Netherlands,2021-09-26,9.93,7.9,0.85,16.29,11.02,,,,,,,,,,,,,,38,weekly,-24.05,2734.1,153.9,18808.7,270953.3,6.94,5.63,-24.05,14.86,-4.17,11.77,3.14,1095.24235993817,8.96169321614381,
Netherlands,2021-10-03,13.86,1.78,12.33,24.23,10.94,,,,,,,,,,,,,,39,weekly,66.67,2802.3,266.7,19075.4,273755.6,6.97,9.52,66.67,8.19,6.82,19.44,3.39,1110.77246767531,15.5301077371381,
Netherlands,2021-10-10,12.78,-0.43,16.79,14.67,14.78,,,,,,,,,,,,,,40,weekly,14.29,2827.3,240.7,19316.1,276582.9,6.98,8.51,14.29,5.62,10.98,10.43,6.87,1124.78857915761,14.016111482299,
Netherlands,2021-10-17,8.81,3.44,4.1,13.13,10.42,,,,,,,,,,,,,,41,weekly,-18.92,2920.9,141.1,19457.2,279503.8,6.96,4.83,-18.92,9.7,-0.76,9.01,3.12,1133.00492037137,8.21634121376148,
Netherlands,2021-10-24,18.58,8.95,9.8,24.28,22.08,,,,,,,,,,,,,,42,weekly,32.81,2864.5,405.5,19862.7,282368.3,7.03,14.16,32.81,16.04,4.57,19.59,14.09,1156.61743888434,23.6125185129715,
Netherlands,2021-10-31,20.78,4.5,13.3,28.33,25.59,,,,,,,,,,,,,,43,weekly,-10.45,2907.9,475.1,20337.8,285276.2,7.13,16.34,-10.45,10.91,7.98,23.61,17.32,1184.28280891026,27.6653700259254,
Netherlands,2021-11-07,25.66,11.51,28.23,30.1,26.76,,,,,,,,,,,,,,44,weekly,0.0,2899.3,609.7,20947.5,288175.5,7.27,21.03,0.0,18.73,21.98,25.29,18.64,1219.78602108624,35.5032121759771,
Netherlands,2021-11-14,32.87,7.28,28.46,45.51,35.86,,,,,,,,,,,,,,45,weekly,2.56,2951.7,828.3,21775.8,291127.2,7.48,28.06,2.56,13.65,22.22,40.38,27.01,1268.0184479279,48.2324268416629,
Netherlands,2021-11-21,40.12,2.11,30.49,55.24,48.34,,,,,,,,,,,,,,46,weekly,1.35,2956.5,1036.5,22812.3,294083.7,7.76,35.06,1.35,8.34,24.21,49.72,38.82,1328.37449093332,60.356043005413,
Netherlands,2021-11-28,44.03,22.57,32.98,51.75,52.34,,,,,,,,,,,,,,47,weekly,-32.99,3011.1,1171.9,23984.2,297094.8,8.07,38.92,-32.99,30.54,26.84,46.61,42.65,1396.61496058893,68.2404696556136,
Netherlands,2021-12-05,50.9,16.26,39.49,59.94,63.2,,,,,,,,,,,,,,48,weekly,-13.58,3010.1,1370.9,25355.1,300104.9,8.45,45.54,-13.58,23.42,32.93,54.39,52.93,1476.44332465658,79.8283640676514,
Netherlands,2021-12-12,47.04,21.01,29.97,59.71,56.53,,,,,,,,,,,,,,49,weekly,-12.5,3071.3,1287.7,26642.8,303176.2,8.79,41.93,-12.5,28.21,24.13,54.14,46.9,1551.42690070875,74.9835760521663,
Netherlands,2021-12-19,30.74,6.3,19.94,36.54,41.65,,,,,,,,,,,,,,50,weekly,-32.99,3183.9,839.1,27481.9,306360.1,8.97,26.35,-32.99,12.53,14.72,32.04,33.16,1600.28821830242,48.861317593673,
Netherlands,2021-12-26,20.75,15.65,13.02,30.89,19.22,,,,,,,,,,,,,,51,weekly,-26.83,3172.7,529.3,28011.2,309532.8,9.05,16.68,-26.83,22.83,7.93,26.58,12.28,1631.10968821343,30.8214699110131,
Netherlands,2022-01-02,20.35,14.16,26.79,22.03,18.79,,,,,,,,,,,,,,52,weekly,-6.03,3115.5,505.5,28516.7,312648.3,9.12,16.23,-6.03,21.25,20.83,17.96,11.74,1660.54526924502,29.4355810315835,
Netherlands,2022-01-09,5.46,4.37,20.15,17.98,-7.33,,,,,,,,,,,,,,1,weekly,-12.72,3415.4,45.6,28562.3,316063.7,9.04,1.34,-12.72,12.3,13.31,13.18,-13.05,1663.20058575351,2.65531650848706,
Netherlands,2022-01-16,,,,,,,,,,,,,,,,,,,2,weekly,,3487.2,,,319550.9,,,,,,,,,,
New Caledonia,2020-01-31,4.52,,,,,134.0,128.2,126.0,136.0,110.0,130.0,139.0,,,,,,,1,monthly,,136.0,-2.0,-2.0,136.0,-1.47,-1.47,,,,,,-6.93921593799117,-6.93921593799117,
New Caledonia,2020-02-29,20.63,,,,,138.0,114.4,124.0,125.0,125.0,104.0,94.0,,,,,,,2,monthly,,122.2,15.8,13.8,258.2,5.34,12.93,,,,,,47.880589972139,54.8198059101302,
New Caledonia,2020-03-31,16.41,,,,,149.0,128.0,118.0,119.0,137.0,139.0,127.0,,,,,,,3,monthly,,135.8,13.2,27.0,394.0,6.85,9.72,,,,,,93.6794151628807,45.7988251907417,
New Caledonia,2020-04-30,-26.42,,,,,93.0,126.4,109.0,130.0,140.0,112.0,141.0,,,,,,,4,monthly,,134.2,-41.2,-14.2,528.2,-2.69,-30.7,,,,,,-49.2684331597373,-142.947848322618,
New Caledonia,2020-05-31,3.27,,,,,139.0,134.6,129.0,122.0,114.0,148.0,160.0,,,,,,,5,monthly,,142.4,-3.4,-17.6,670.6,-2.62,-2.39,,,,,,-61.0651002543223,-11.796667094585,
New Caledonia,2020-06-30,5.38,,,,,137.0,130.0,127.0,104.0,131.0,154.0,134.0,,,,,,,6,monthly,,137.8,-0.8,-18.4,808.4,-2.28,-0.58,,,,,,-63.8407866295187,-2.77568637519647,
New Caledonia,2020-07-31,1.62,,,,,151.0,148.6,120.0,165.0,132.0,144.0,182.0,,,,,,,7,monthly,,156.4,-5.4,-23.8,964.8,-2.47,-3.45,,,,,,-82.5766696620949,-18.7358830325762,
New Caledonia,2020-08-31,-2.89,,,,,141.0,145.2,144.0,155.0,144.0,125.0,158.0,,,,,,,8,monthly,,153.0,-12.0,-35.8,1117.8,-3.2,-7.84,,,,,,-124.211965290042,-41.635295627947,
New Caledonia,2020-09-30,-11.67,,,,,112.0,126.8,108.0,139.0,125.0,140.0,122.0,,,,,,,9,monthly,,134.6,-22.6,-58.4,1252.4,-4.66,-16.79,,,,,,-202.625105389342,-78.4131400993002,
New Caledonia,2020-10-31,9.35,,,,,138.0,126.2,113.0,125.0,129.0,117.0,147.0,,,,,,,10,monthly,,134.0,4.0,-54.4,1386.4,-3.92,2.99,,,,,,-188.74667351336,13.8784318759823,
New Caledonia,2020-11-30,-17.34,,,,,103.0,124.6,130.0,130.0,121.0,117.0,125.0,,,,,,,11,monthly,,132.4,-29.4,-83.8,1518.8,-5.52,-22.21,,,,,,-290.75314780183,-102.00647428847,
New Caledonia,2020-12-31,2.06,,,,,119.0,116.6,117.0,119.0,123.0,126.0,98.0,,,,,,,12,monthly,,124.4,-5.4,-89.2,1643.2,-5.43,-4.34,,,,,,-309.489030834406,-18.7358830325762,
New Caledonia,2021-01-31,,,,,,,,,,,,,,,,,,,1,monthly,,138.6,,,1781.8,,,,,,,,,,
New Caledonia,2021-02-28,,,,,,,,,,,,,,,,,,,2,monthly,,124.8,,,1906.6,,,,,,,,,,
New Caledonia,2021-03-31,,,,,,,,,,,,,,,,,,,3,monthly,,138.4,,,2045.0,,,,,,,,,,
New Caledonia,2021-04-30,,,,,,,,,,,,,,,,,,,4,monthly,,136.8,,,2181.8,,,,,,,,,,
New Caledonia,2021-05-31,,,,,,,,,,,,,,,,,,,5,monthly,,145.0,,,2326.8,,,,,,,,,,
New Caledonia,2021-06-30,,,,,,,,,,,,,,,,,,,6,monthly,,140.4,,,2467.2,,,,,,,,,,
New Caledonia,2021-07-31,,,,,,,,,,,,,,,,,,,7,monthly,,159.0,,,2626.2,,,,,,,,,,
New Caledonia,2021-08-31,,,,,,,,,,,,,,,,,,,8,monthly,,155.6,,,2781.8,,,,,,,,,,
New Caledonia,2021-09-30,,,,,,,,,,,,,,,,,,,9,monthly,,137.2,,,2919.0,,,,,,,,,,
New Caledonia,2021-10-31,,,,,,,,,,,,,,,,,,,10,monthly,,136.6,,,3055.6,,,,,,,,,,
New Caledonia,2021-11-30,,,,,,,,,,,,,,,,,,,11,monthly,,135.0,,,3190.6,,,,,,,,,,
New Caledonia,2021-12-31,,,,,,,,,,,,,,,,,,,12,monthly,,127.0,,,3317.6,,,,,,,,,,
New Zealand,2020-01-05,3.79,5.85,5.33,5.23,0.86,591.0,569.4,564.0,564.0,528.0,582.0,609.0,,564.0,516.0,568.0,525.0,668.0,1,weekly,0.38,608.6,-17.6,-17.6,608.6,-2.89,-2.89,-6.17,-0.71,-1.77,-0.25,-6.58,-3.43575528052161,-3.43575528052161,
New Zealand,2020-01-12,-1.19,-3.92,5.5,1.39,-4.64,581.0,588.0,566.0,558.0,601.0,611.0,604.0,,543.0,544.0,561.0,522.0,631.0,2,weekly,-9.59,627.2,-46.2,-63.8,1235.8,-5.16,-7.37,-15.54,-10.39,-1.12,-3.52,-11.31,-12.4546128918908,-9.01885761136923,
New Zealand,2020-01-19,11.59,6.04,10.88,14.88,13.07,641.0,574.4,595.0,519.0,557.0,576.0,625.0,,507.0,532.0,558.0,545.0,659.0,3,weekly,-0.16,613.6,27.4,-36.4,1849.4,-1.97,4.47,-7.48,-0.84,3.58,9.09,4.96,-7.10576660289697,5.34884628899387,
New Zealand,2020-01-26,4.21,-0.69,5.16,6.98,4.74,609.0,584.4,531.0,541.0,608.0,653.0,589.0,,516.0,508.0,520.0,520.0,603.0,4,weekly,-6.17,623.6,-14.6,-51.0,2473.0,-2.06,-2.34,-12.78,-7.24,-1.66,1.67,-2.58,-9.95588177878421,-2.85011517588724,
New Zealand,2020-02-02,7.33,17.49,0.82,5.13,6.01,615.0,573.0,587.0,552.0,591.0,591.0,544.0,,585.0,520.0,516.0,497.0,642.0,5,weekly,10.8,612.2,2.8,-48.2,3085.2,-1.56,0.46,3.91,9.93,-5.98,-0.18,-1.57,-9.40928434779214,0.546597430992074,
New Zealand,2020-02-09,3.7,4.15,-6.75,3.04,9.34,588.0,567.0,567.0,523.0,564.0,624.0,557.0,,560.0,499.0,508.0,542.0,647.0,6,weekly,-3.28,606.2,-18.2,-66.4,3691.4,-1.8,-3.0,-10.18,-2.93,-12.79,-2.17,1.32,-12.9621676492406,-3.55288330144848,
New Zealand,2020-02-16,11.75,6.87,16.9,15.75,9.51,618.0,553.0,577.0,517.0,571.0,542.0,558.0,,533.0,520.0,506.0,565.0,590.0,7,weekly,0.99,592.2,25.8,-40.6,4283.6,-0.95,4.36,-5.75,-0.32,9.04,9.66,1.27,-7.92566274938508,5.03650489985554,
New Zealand,2020-02-23,9.35,6.19,7.97,11.61,10.47,622.0,568.8,542.0,568.0,580.0,583.0,571.0,,677.0,520.0,512.0,546.0,603.0,8,weekly,1.71,608.0,14.0,-26.6,4891.6,-0.54,2.3,-5.59,-0.62,0.87,5.91,2.35,-5.19267559442471,2.73298715496037,
New Zealand,2020-03-01,3.23,-13.98,-3.49,8.55,13.74,595.0,576.4,586.0,534.0,572.0,572.0,618.0,,513.0,494.0,499.0,532.0,640.0,9,weekly,-19.52,615.6,-20.6,-47.2,5507.2,-0.86,-3.35,-25.1,-19.45,-9.59,3.12,5.28,-9.21407097958068,-4.02139538515598,
New Zealand,2020-03-08,5.78,-14.01,17.12,12.98,5.73,611.0,577.6,550.0,511.0,599.0,602.0,626.0,,523.0,519.0,511.0,528.0,618.0,10,weekly,-19.08,616.8,-5.8,-53.0,6124.0,-0.87,-0.94,-25.54,-20.1,9.7,7.41,-1.69,-10.3463085152071,-1.13223753562644,
New Zealand,2020-03-15,2.21,3.46,-3.65,2.46,4.42,601.0,588.0,552.0,525.0,571.0,617.0,675.0,,553.0,500.0,530.0,553.0,630.0,11,weekly,-3.2,627.2,-26.2,-79.2,6751.2,-1.17,-4.18,-9.72,-3.28,-9.63,-2.54,-3.05,-15.4608987623472,-5.11459024714012,
New Zealand,2020-03-22,6.28,9.92,-4.96,5.29,11.03,619.0,582.4,567.0,515.0,593.0,605.0,632.0,,523.0,546.0,565.0,513.0,638.0,12,weekly,1.83,621.6,-2.6,-81.8,7372.8,-1.11,-0.42,-5.71,2.76,-10.73,0.14,2.84,-15.968453519697,-0.507554757349783,
New Zealand,2020-03-29,3.23,-3.99,0.6,6.66,6.55,613.0,593.8,575.0,590.0,596.0,571.0,637.0,,565.0,543.0,553.0,533.0,679.0,13,weekly,-8.46,633.0,-20.0,-101.8,8005.8,-1.27,-3.16,-14.41,-10.05,-5.69,1.45,-1.0,-19.8727208839261,-3.9042673642291,
New Zealand,2020-04-05,6.22,-1.14,8.22,9.93,6.88,628.0,591.2,586.0,551.0,596.0,583.0,640.0,,572.0,488.0,533.0,515.0,632.0,14,weekly,-7.71,630.4,-2.4,-104.2,8636.2,-1.21,-0.38,-13.68,-7.7,1.5,4.63,-0.56,-20.3412329676336,-0.468512083707492,
New Zealand,2020-04-12,11.28,-5.57,22.66,18.67,9.81,651.0,585.0,565.0,546.0,570.0,596.0,648.0,,519.0,532.0,561.0,496.0,629.0,15,weekly,-12.05,624.2,26.8,-77.4,9260.4,-0.84,4.29,-18.01,-11.99,15.09,12.88,2.0,-15.1095146995666,5.231718268067,
New Zealand,2020-04-19,7.79,-13.0,15.13,14.7,11.11,664.0,616.0,554.0,581.0,592.0,663.0,690.0,,569.0,556.0,560.0,603.0,638.0,16,weekly,-16.95,655.2,8.8,-68.6,9915.6,-0.69,1.34,-22.99,-18.53,8.14,9.33,3.7,-13.3916370593058,1.71787764026081,
New Zealand,2020-04-26,4.19,1.1,-5.85,4.98,10.17,631.0,605.6,576.0,554.0,629.0,632.0,637.0,,564.0,565.0,568.0,542.0,687.0,17,weekly,-4.53,644.8,-13.8,-82.4,10560.4,-0.78,-2.14,-10.58,-5.31,-11.82,-0.07,2.74,-16.0855815406239,-2.69394448131808,
New Zealand,2020-05-03,-8.18,-13.04,-8.09,-5.22,-7.73,561.0,611.0,579.0,599.0,632.0,608.0,637.0,,602.0,577.0,551.0,550.0,656.0,18,weekly,-17.19,650.2,-89.2,-171.6,11210.6,-1.53,-13.72,-23.53,-18.92,-13.67,-9.63,-13.85,-33.4986139850857,-17.4130324444618,
New Zealand,2020-05-10,-0.41,-5.29,0.26,1.15,1.14,629.0,631.6,620.0,620.0,626.0,623.0,669.0,,566.0,562.0,539.0,557.0,638.0,19,weekly,-11.45,670.8,-41.8,-213.4,11881.4,-1.8,-6.23,-17.46,-11.07,-5.82,-3.46,-5.42,-41.6585327763245,-8.15991879123882,
New Zealand,2020-05-17,0.75,3.06,1.63,1.94,-1.51,617.0,612.4,583.0,575.0,620.0,654.0,630.0,,554.0,561.0,565.0,618.0,680.0,20,weekly,-3.37,651.6,-34.6,-248.0,12533.0,-1.98,-5.31,-10.2,-4.28,-4.31,-2.69,-7.99,-48.4129153164409,-6.75438254011635,
New Zealand,2020-05-24,-4.46,-4.07,-1.14,-2.72,-7.26,608.0,636.4,565.0,598.0,679.0,638.0,702.0,,575.0,527.0,579.0,637.0,658.0,21,weekly,-10.15,675.6,-67.6,-315.6,13208.6,-2.39,-10.01,-16.65,-10.55,-7.0,-7.07,-13.04,-61.6093390075352,-13.1964236910944,
New Zealand,2020-05-31,-8.82,-7.38,-0.13,-6.19,-15.31,602.0,660.2,593.0,594.0,682.0,707.0,725.0,,542.0,605.0,571.0,656.0,683.0,22,weekly,-12.15,699.4,-97.4,-413.0,13908.0,-2.97,-13.93,-18.38,-13.28,-5.82,-10.22,-20.45,-80.623121071331,-19.0137820637957,
New Zealand,2020-06-07,-6.96,-3.56,-0.77,-4.83,-12.88,623.0,669.6,632.0,677.0,660.0,653.0,726.0,,562.0,561.0,572.0,607.0,683.0,23,weekly,-10.99,708.8,-85.8,-498.8,14616.8,-3.41,-12.1,-16.96,-9.7,-6.31,-8.84,-18.12,-97.3724280638738,-16.7493069925428,
New Zealand,2020-06-14,-3.54,-9.41,-8.54,-2.22,1.0,643.0,666.6,626.0,608.0,719.0,679.0,701.0,,579.0,594.0,548.0,578.0,738.0,24,weekly,-14.66,705.8,-62.8,-561.6,15322.6,-3.67,-8.9,-19.9,-14.87,-14.0,-6.48,-5.05,-109.631827587553,-12.2593995236794,
New Zealand,2020-06-21,-5.7,-6.96,-17.59,-6.08,0.77,642.0,680.8,640.0,633.0,727.0,684.0,720.0,,582.0,634.0,627.0,625.0,663.0,25,weekly,-11.39,720.0,-78.0,-639.6,16042.6,-3.99,-10.83,-17.57,-12.92,-22.14,-9.99,-5.15,-124.858470308047,-15.2266427204935,
