date,people_vaccinated,people_fully_vaccinated,total_vaccinations,location,source_url,vaccine,total_boosters
2021-12-15,4000022,3013378,7013400,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-16,4023289,3035185,7058474,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-17,4038743,3053648,7092391,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-18,4048019,3063927,7111946,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-19,4054165,3069519,7123684,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-20,4060322,3074691,7135013,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-21,4069302,3082644,7151946,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-22,4078945,3088665,7167610,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-23,4089315,3098813,7188128,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-24,4095685,3105091,7200776,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-25,4100069,3108980,7209049,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-26,4103288,3111352,7214640,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-27,4105296,3113142,7218438,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-28,4107151,3115190,7222341,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-29,4112517,3121776,7234293,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2021-12-31,4124378,3135168,7259546,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-01,4130228,3140338,7270566,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-02,4133140,3144021,7277161,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-03,4136571,3147652,7284223,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-04,4141434,3153051,7294485,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-05,4148268,3161788,7310056,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-06,4154155,3169778,7323933,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-07,4160978,3177691,7338669,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-08,4165098,3181809,7346907,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-09,4168084,3186507,7354591,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-10,4172365,3192282,7364647,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-11,4176673,3197065,7373738,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-12,4183671,3207302,7390973,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-13,4193044,3216251,7409295,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-14,4199491,3224557,7424048,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-15,4204134,3228685,7432819,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-16,4206370,3232115,7438485,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
2022-01-17,4210000,3236076,7446076,Zimbabwe,https://www.arcgis.com/home/webmap/viewer.html?url=https://services9.arcgis.com/DnERH4rcjw7NU6lv/ArcGIS/rest/services/Vaccine_Distribution_Program/FeatureServer&source=sd,"Oxford/AstraZeneca, Sinopharm/Beijing, Sinovac, Sputnik V",
