location,date,variant,num_sequences,perc_sequences,num_sequences_total
Denmark,2020-05-25,B.1.1.519,0,0.0,136
Denmark,2020-05-25,B.1.177,0,0.0,136
Denmark,2020-05-25,Beta,0,0.0,136
Denmark,2020-05-25,Alpha,0,0.0,136
Denmark,2020-05-25,Gamma,0,0.0,136
Denmark,2020-05-25,Delta,0,0.0,136
Denmark,2020-05-25,Kappa,0,0.0,136
Denmark,2020-05-25,Epsilon,0,0.0,136
Denmark,2020-05-25,Eta,0,0.0,136
Denmark,2020-05-25,Iota,0,0.0,136
Denmark,2020-05-25,Lambda,0,0.0,136
Denmark,2020-05-25,Mu,0,0.0,136
Denmark,2020-05-25,S:677H.Robin1,,,136
Denmark,2020-05-25,S:677P.Pelican,0,0.0,136
Denmark,2020-05-25,B.1.1.302,0,0.0,136
Denmark,2020-05-25,B.1.1.277,0,0.0,136
Denmark,2020-05-25,B.1.367,0,0.0,136
Denmark,2020-05-25,others,136,100.0,136
Denmark,2020-05-25,non_who,136,100.0,136
Denmark,2020-06-08,B.1.160,0,0.0,122
Denmark,2020-06-08,B.1.620,,,122
Denmark,2020-06-08,B.1.258,0,0.0,122
Denmark,2020-06-08,B.1.221,0,0.0,122
Denmark,2020-06-08,B.1.1.519,0,0.0,122
Denmark,2020-06-08,B.1.177,0,0.0,122
Denmark,2020-06-08,Beta,0,0.0,122
Denmark,2020-06-08,Alpha,0,0.0,122
Denmark,2020-06-08,Gamma,0,0.0,122
Denmark,2020-06-08,Delta,0,0.0,122
Denmark,2020-06-08,Kappa,0,0.0,122
Denmark,2020-06-08,Epsilon,0,0.0,122
Denmark,2020-06-08,Eta,0,0.0,122
Denmark,2020-06-08,Iota,0,0.0,122
Denmark,2020-06-08,Lambda,0,0.0,122
Denmark,2020-06-08,Mu,0,0.0,122
Denmark,2020-06-08,S:677H.Robin1,,,122
Denmark,2020-06-08,S:677P.Pelican,0,0.0,122
Denmark,2020-06-08,B.1.1.302,0,0.0,122
Denmark,2020-06-08,B.1.1.277,0,0.0,122
Denmark,2020-06-08,B.1.367,0,0.0,122
Denmark,2020-06-08,others,122,100.0,122
Denmark,2020-06-08,non_who,122,100.0,122
Denmark,2020-06-22,B.1.160,0,0.0,169
Denmark,2020-06-22,B.1.620,,,169
Denmark,2020-06-22,B.1.258,0,0.0,169
Denmark,2020-06-22,B.1.221,0,0.0,169
Denmark,2020-06-22,B.1.1.519,0,0.0,169
Denmark,2020-06-22,B.1.177,0,0.0,169
Denmark,2020-06-22,Beta,0,0.0,169
Denmark,2020-06-22,Alpha,0,0.0,169
Denmark,2020-06-22,Gamma,0,0.0,169
Denmark,2020-06-22,Delta,0,0.0,169
Denmark,2020-06-22,Kappa,0,0.0,169
Denmark,2020-06-22,Epsilon,0,0.0,169
Denmark,2020-06-22,Eta,0,0.0,169
Denmark,2020-06-22,Iota,0,0.0,169
Denmark,2020-06-22,Lambda,0,0.0,169
Denmark,2020-06-22,Mu,0,0.0,169
Denmark,2020-06-22,S:677H.Robin1,,,169
Denmark,2020-06-22,S:677P.Pelican,0,0.0,169
Denmark,2020-06-22,B.1.1.302,0,0.0,169
Denmark,2020-06-22,B.1.1.277,0,0.0,169
Denmark,2020-06-22,B.1.367,0,0.0,169
Denmark,2020-06-22,others,169,100.0,169
Denmark,2020-06-22,non_who,169,100.0,169
Denmark,2020-07-06,B.1.160,0,0.0,60
Denmark,2020-07-06,B.1.620,,,60
Denmark,2020-07-06,B.1.258,0,0.0,60
Denmark,2020-07-06,B.1.221,0,0.0,60
Denmark,2020-07-06,B.1.1.519,0,0.0,60
Denmark,2020-07-06,B.1.177,0,0.0,60
Denmark,2020-07-06,Beta,0,0.0,60
Denmark,2020-07-06,Alpha,0,0.0,60
Denmark,2020-07-06,Gamma,0,0.0,60
Denmark,2020-07-06,Delta,0,0.0,60
Denmark,2020-07-06,Kappa,0,0.0,60
Denmark,2020-07-06,Epsilon,0,0.0,60
Denmark,2020-07-06,Eta,0,0.0,60
Denmark,2020-07-06,Iota,0,0.0,60
Denmark,2020-07-06,Lambda,0,0.0,60
Denmark,2020-07-06,Mu,0,0.0,60
Denmark,2020-07-06,S:677H.Robin1,,,60
Denmark,2020-07-06,S:677P.Pelican,0,0.0,60
Denmark,2020-07-06,B.1.1.302,0,0.0,60
Denmark,2020-07-06,B.1.1.277,0,0.0,60
Denmark,2020-07-06,B.1.367,0,0.0,60
Denmark,2020-07-06,others,60,100.0,60
Denmark,2020-07-06,non_who,60,100.0,60
Denmark,2020-07-20,B.1.160,0,0.0,100
Denmark,2020-07-20,B.1.620,,,100
Denmark,2020-07-20,B.1.258,0,0.0,100
Denmark,2020-07-20,B.1.221,0,0.0,100
Denmark,2020-07-20,B.1.1.519,0,0.0,100
Denmark,2020-07-20,B.1.177,0,0.0,100
Denmark,2020-07-20,Beta,0,0.0,100
Denmark,2020-07-20,Alpha,0,0.0,100
Denmark,2020-07-20,Gamma,0,0.0,100
Denmark,2020-07-20,Delta,0,0.0,100
Denmark,2020-07-20,Kappa,0,0.0,100
Denmark,2020-07-20,Epsilon,0,0.0,100
Denmark,2020-07-20,Eta,0,0.0,100
Denmark,2020-07-20,Iota,0,0.0,100
Denmark,2020-07-20,Lambda,0,0.0,100
Denmark,2020-07-20,Mu,0,0.0,100
Denmark,2020-07-20,S:677H.Robin1,,,100
Denmark,2020-07-20,S:677P.Pelican,0,0.0,100
Denmark,2020-07-20,B.1.1.302,0,0.0,100
Denmark,2020-07-20,B.1.1.277,0,0.0,100
Denmark,2020-07-20,B.1.367,0,0.0,100
Denmark,2020-07-20,others,100,100.0,100
Denmark,2020-07-20,non_who,100,100.0,100
Denmark,2020-08-03,B.1.160,1,0.66,152
Denmark,2020-08-03,B.1.620,,,152
Denmark,2020-08-03,B.1.258,0,0.0,152
Denmark,2020-08-03,B.1.221,0,0.0,152
Denmark,2020-08-03,B.1.1.519,0,0.0,152
Denmark,2020-08-03,B.1.177,0,0.0,152
Denmark,2020-08-03,Beta,0,0.0,152
Denmark,2020-08-03,Alpha,0,0.0,152
Denmark,2020-08-03,Gamma,0,0.0,152
Denmark,2020-08-03,Delta,0,0.0,152
Denmark,2020-08-03,Kappa,0,0.0,152
Denmark,2020-08-03,Epsilon,0,0.0,152
Denmark,2020-08-03,Eta,0,0.0,152
Denmark,2020-08-03,Iota,0,0.0,152
Denmark,2020-08-03,Lambda,0,0.0,152
Denmark,2020-08-03,Mu,0,0.0,152
Denmark,2020-08-03,S:677H.Robin1,,,152
Denmark,2020-08-03,S:677P.Pelican,0,0.0,152
Denmark,2020-08-03,B.1.1.302,0,0.0,152
Denmark,2020-08-03,B.1.1.277,1,0.66,152
Denmark,2020-08-03,B.1.367,0,0.0,152
Denmark,2020-08-03,others,150,98.68,152
Denmark,2020-08-03,non_who,152,100.0,152
Denmark,2020-08-17,B.1.160,7,1.61,436
Denmark,2020-08-17,B.1.620,,,436
Denmark,2020-08-17,B.1.258,7,1.61,436
Denmark,2020-08-17,B.1.221,8,1.83,436
Denmark,2020-08-17,B.1.1.519,0,0.0,436
Denmark,2020-08-17,B.1.177,21,4.82,436
Denmark,2020-08-17,Beta,0,0.0,436
Denmark,2020-08-17,Alpha,0,0.0,436
Denmark,2020-08-17,Gamma,0,0.0,436
Denmark,2020-08-17,Delta,0,0.0,436
Denmark,2020-08-17,Kappa,0,0.0,436
Denmark,2020-08-17,Epsilon,0,0.0,436
Denmark,2020-08-17,Eta,0,0.0,436
Denmark,2020-08-17,Iota,0,0.0,436
Denmark,2020-08-17,Lambda,0,0.0,436
Denmark,2020-08-17,Mu,0,0.0,436
Denmark,2020-08-17,S:677H.Robin1,,,436
Denmark,2020-08-17,S:677P.Pelican,0,0.0,436
Denmark,2020-08-17,B.1.1.302,0,0.0,436
Denmark,2020-08-17,B.1.1.277,4,0.92,436
Denmark,2020-08-17,B.1.367,6,1.38,436
Denmark,2020-08-17,others,383,87.83,436
Denmark,2020-08-17,non_who,436,100.0,436
Denmark,2020-08-31,B.1.160,47,7.91,594
Denmark,2020-08-31,B.1.620,,,594
Denmark,2020-08-31,B.1.258,14,2.36,594
Denmark,2020-08-31,B.1.221,6,1.01,594
Denmark,2020-08-31,B.1.1.519,0,0.0,594
Denmark,2020-08-31,B.1.177,67,11.28,594
Denmark,2020-08-31,Beta,0,0.0,594
Denmark,2020-08-31,Alpha,0,0.0,594
Denmark,2020-08-31,Gamma,0,0.0,594
Denmark,2020-08-31,Delta,0,0.0,594
Denmark,2020-08-31,Kappa,0,0.0,594
Denmark,2020-08-31,Epsilon,0,0.0,594
Denmark,2020-08-31,Eta,0,0.0,594
Denmark,2020-08-31,Iota,0,0.0,594
Denmark,2020-08-31,Lambda,0,0.0,594
Denmark,2020-08-31,Mu,0,0.0,594
Denmark,2020-08-31,S:677H.Robin1,,,594
Denmark,2020-08-31,S:677P.Pelican,0,0.0,594
Denmark,2020-08-31,B.1.1.302,1,0.17,594
Denmark,2020-08-31,B.1.1.277,14,2.36,594
Denmark,2020-08-31,B.1.367,18,3.03,594
Denmark,2020-08-31,others,427,71.88,594
Denmark,2020-08-31,non_who,594,100.0,594
Denmark,2020-09-14,B.1.160,177,18.12,977
Denmark,2020-09-14,B.1.620,,,977
Denmark,2020-09-14,B.1.258,48,4.91,977
Denmark,2020-09-14,B.1.221,6,0.61,977
Denmark,2020-09-14,B.1.1.519,0,0.0,977
Denmark,2020-09-14,B.1.177,262,26.82,977
Denmark,2020-09-14,Beta,0,0.0,977
Denmark,2020-09-14,Alpha,0,0.0,977
Denmark,2020-09-14,Gamma,0,0.0,977
Denmark,2020-09-14,Delta,0,0.0,977
Denmark,2020-09-14,Kappa,0,0.0,977
Denmark,2020-09-14,Epsilon,0,0.0,977
Denmark,2020-09-14,Eta,0,0.0,977
Denmark,2020-09-14,Iota,0,0.0,977
Denmark,2020-09-14,Lambda,0,0.0,977
Denmark,2020-09-14,Mu,0,0.0,977
Denmark,2020-09-14,S:677H.Robin1,,,977
Denmark,2020-09-14,S:677P.Pelican,0,0.0,977
Denmark,2020-09-14,B.1.1.302,1,0.1,977
Denmark,2020-09-14,B.1.1.277,83,8.5,977
Denmark,2020-09-14,B.1.367,30,3.07,977
Denmark,2020-09-14,others,370,37.87,977
Denmark,2020-09-14,non_who,977,100.0,977
Denmark,2020-09-28,B.1.160,253,15.4,1643
Denmark,2020-09-28,B.1.620,,,1643
Denmark,2020-09-28,B.1.258,195,11.87,1643
Denmark,2020-09-28,B.1.221,45,2.74,1643
Denmark,2020-09-28,B.1.1.519,0,0.0,1643
Denmark,2020-09-28,B.1.177,484,29.46,1643
Denmark,2020-09-28,Beta,0,0.0,1643
Denmark,2020-09-28,Alpha,0,0.0,1643
Denmark,2020-09-28,Gamma,0,0.0,1643
Denmark,2020-09-28,Delta,0,0.0,1643
Denmark,2020-09-28,Kappa,0,0.0,1643
Denmark,2020-09-28,Epsilon,0,0.0,1643
Denmark,2020-09-28,Eta,0,0.0,1643
Denmark,2020-09-28,Iota,0,0.0,1643
Denmark,2020-09-28,Lambda,0,0.0,1643
Denmark,2020-09-28,Mu,0,0.0,1643
Denmark,2020-09-28,S:677H.Robin1,,,1643
Denmark,2020-09-28,S:677P.Pelican,0,0.0,1643
Denmark,2020-09-28,B.1.1.302,1,0.06,1643
Denmark,2020-09-28,B.1.1.277,132,8.03,1643
Denmark,2020-09-28,B.1.367,7,0.43,1643
Denmark,2020-09-28,others,526,32.01,1643
Denmark,2020-09-28,non_who,1643,100.0,1643
Denmark,2020-10-12,B.1.160,142,17.01,835
Denmark,2020-10-12,B.1.620,,,835
Denmark,2020-10-12,B.1.258,90,10.78,835
Denmark,2020-10-12,B.1.221,35,4.19,835
Denmark,2020-10-12,B.1.1.519,0,0.0,835
Denmark,2020-10-12,B.1.177,252,30.18,835
Denmark,2020-10-12,Beta,0,0.0,835
Denmark,2020-10-12,Alpha,0,0.0,835
Denmark,2020-10-12,Gamma,0,0.0,835
Denmark,2020-10-12,Delta,0,0.0,835
Denmark,2020-10-12,Kappa,0,0.0,835
Denmark,2020-10-12,Epsilon,0,0.0,835
Denmark,2020-10-12,Eta,0,0.0,835
Denmark,2020-10-12,Iota,0,0.0,835
Denmark,2020-10-12,Lambda,0,0.0,835
Denmark,2020-10-12,Mu,0,0.0,835
Denmark,2020-10-12,S:677H.Robin1,,,835
Denmark,2020-10-12,S:677P.Pelican,0,0.0,835
Denmark,2020-10-12,B.1.1.302,1,0.12,835
Denmark,2020-10-12,B.1.1.277,35,4.19,835
Denmark,2020-10-12,B.1.367,2,0.24,835
Denmark,2020-10-12,others,278,33.29,835
Denmark,2020-10-12,non_who,835,100.0,835
Denmark,2020-10-26,B.1.160,283,18.22,1553
Denmark,2020-10-26,B.1.620,,,1553
Denmark,2020-10-26,B.1.258,230,14.81,1553
Denmark,2020-10-26,B.1.221,54,3.48,1553
Denmark,2020-10-26,B.1.1.519,0,0.0,1553
Denmark,2020-10-26,B.1.177,325,20.93,1553
Denmark,2020-10-26,Beta,0,0.0,1553
Denmark,2020-10-26,Alpha,0,0.0,1553
Denmark,2020-10-26,Gamma,0,0.0,1553
Denmark,2020-10-26,Delta,0,0.0,1553
Denmark,2020-10-26,Kappa,0,0.0,1553
Denmark,2020-10-26,Epsilon,0,0.0,1553
Denmark,2020-10-26,Eta,0,0.0,1553
Denmark,2020-10-26,Iota,0,0.0,1553
Denmark,2020-10-26,Lambda,0,0.0,1553
Denmark,2020-10-26,Mu,0,0.0,1553
Denmark,2020-10-26,S:677H.Robin1,,,1553
Denmark,2020-10-26,S:677P.Pelican,0,0.0,1553
Denmark,2020-10-26,B.1.1.302,1,0.06,1553
Denmark,2020-10-26,B.1.1.277,59,3.8,1553
Denmark,2020-10-26,B.1.367,0,0.0,1553
Denmark,2020-10-26,others,601,38.7,1553
Denmark,2020-10-26,non_who,1553,100.0,1553
Denmark,2020-11-09,B.1.160,410,13.39,3063
Denmark,2020-11-09,B.1.620,,,3063
Denmark,2020-11-09,B.1.258,470,15.34,3063
Denmark,2020-11-09,B.1.221,109,3.56,3063
Denmark,2020-11-09,B.1.1.519,0,0.0,3063
Denmark,2020-11-09,B.1.177,959,31.31,3063
Denmark,2020-11-09,Beta,0,0.0,3063
Denmark,2020-11-09,Alpha,0,0.0,3063
Denmark,2020-11-09,Gamma,0,0.0,3063
Denmark,2020-11-09,Delta,0,0.0,3063
Denmark,2020-11-09,Kappa,0,0.0,3063
Denmark,2020-11-09,Epsilon,0,0.0,3063
Denmark,2020-11-09,Eta,0,0.0,3063
Denmark,2020-11-09,Iota,0,0.0,3063
Denmark,2020-11-09,Lambda,0,0.0,3063
Denmark,2020-11-09,Mu,0,0.0,3063
Denmark,2020-11-09,S:677H.Robin1,,,3063
Denmark,2020-11-09,S:677P.Pelican,0,0.0,3063
Denmark,2020-11-09,B.1.1.302,9,0.29,3063
Denmark,2020-11-09,B.1.1.277,116,3.79,3063
Denmark,2020-11-09,B.1.367,0,0.0,3063
Denmark,2020-11-09,others,990,32.32,3063
Denmark,2020-11-09,non_who,3063,100.0,3063
Denmark,2020-11-23,B.1.160,322,10.34,3114
Denmark,2020-11-23,B.1.620,,,3114
Denmark,2020-11-23,B.1.258,280,8.99,3114
Denmark,2020-11-23,B.1.221,119,3.82,3114
Denmark,2020-11-23,B.1.1.519,0,0.0,3114
Denmark,2020-11-23,B.1.177,1077,34.59,3114
Denmark,2020-11-23,Beta,0,0.0,3114
Denmark,2020-11-23,Alpha,3,0.1,3114
Denmark,2020-11-23,Gamma,0,0.0,3114
Denmark,2020-11-23,Delta,0,0.0,3114
Denmark,2020-11-23,Kappa,0,0.0,3114
Denmark,2020-11-23,Epsilon,0,0.0,3114
Denmark,2020-11-23,Eta,0,0.0,3114
Denmark,2020-11-23,Iota,0,0.0,3114
Denmark,2020-11-23,Lambda,0,0.0,3114
Denmark,2020-11-23,Mu,0,0.0,3114
Denmark,2020-11-23,S:677H.Robin1,,,3114
Denmark,2020-11-23,S:677P.Pelican,0,0.0,3114
Denmark,2020-11-23,B.1.1.302,21,0.67,3114
Denmark,2020-11-23,B.1.1.277,35,1.12,3114
Denmark,2020-11-23,B.1.367,0,0.0,3114
Denmark,2020-11-23,others,1257,40.37,3114
Denmark,2020-11-23,non_who,3111,99.9,3114
Denmark,2020-12-07,B.1.160,507,10.03,5057
Denmark,2020-12-07,B.1.620,,,5057
Denmark,2020-12-07,B.1.258,578,11.43,5057
Denmark,2020-12-07,B.1.221,298,5.89,5057
Denmark,2020-12-07,B.1.1.519,0,0.0,5057
Denmark,2020-12-07,B.1.177,2361,46.69,5057
Denmark,2020-12-07,Beta,0,0.0,5057
Denmark,2020-12-07,Alpha,10,0.2,5057
Denmark,2020-12-07,Gamma,0,0.0,5057
Denmark,2020-12-07,Delta,0,0.0,5057
Denmark,2020-12-07,Kappa,0,0.0,5057
Denmark,2020-12-07,Epsilon,0,0.0,5057
Denmark,2020-12-07,Eta,0,0.0,5057
Denmark,2020-12-07,Iota,0,0.0,5057
Denmark,2020-12-07,Lambda,0,0.0,5057
Denmark,2020-12-07,Mu,0,0.0,5057
Denmark,2020-12-07,S:677H.Robin1,,,5057
Denmark,2020-12-07,S:677P.Pelican,1,0.02,5057
Denmark,2020-12-07,B.1.1.302,26,0.51,5057
Denmark,2020-12-07,B.1.1.277,27,0.53,5057
Denmark,2020-12-07,B.1.367,0,0.0,5057
Denmark,2020-12-07,others,1249,24.7,5057
Denmark,2020-12-07,non_who,5047,99.8,5057
Denmark,2020-12-21,B.1.160,960,10.31,9315
Denmark,2020-12-21,B.1.620,,,9315
Denmark,2020-12-21,B.1.258,1183,12.7,9315
Denmark,2020-12-21,B.1.221,524,5.63,9315
Denmark,2020-12-21,B.1.1.519,0,0.0,9315
Denmark,2020-12-21,B.1.177,5102,54.77,9315
Denmark,2020-12-21,Beta,0,0.0,9315
Denmark,2020-12-21,Alpha,51,0.55,9315
Denmark,2020-12-21,Gamma,0,0.0,9315
Denmark,2020-12-21,Delta,0,0.0,9315
Denmark,2020-12-21,Kappa,0,0.0,9315
Denmark,2020-12-21,Epsilon,0,0.0,9315
Denmark,2020-12-21,Eta,0,0.0,9315
Denmark,2020-12-21,Iota,0,0.0,9315
Denmark,2020-12-21,Lambda,0,0.0,9315
Denmark,2020-12-21,Mu,0,0.0,9315
Denmark,2020-12-21,S:677H.Robin1,,,9315
Denmark,2020-12-21,S:677P.Pelican,0,0.0,9315
Denmark,2020-12-21,B.1.1.302,35,0.38,9315
Denmark,2020-12-21,B.1.1.277,8,0.09,9315
Denmark,2020-12-21,B.1.367,0,0.0,9315
Denmark,2020-12-21,others,1452,15.57,9315
Denmark,2020-12-21,non_who,9264,99.45,9315
Denmark,2021-01-04,B.1.160,680,8.85,7681
Denmark,2021-01-04,B.1.620,,,7681
Denmark,2021-01-04,B.1.258,819,10.66,7681
Denmark,2021-01-04,B.1.221,489,6.37,7681
Denmark,2021-01-04,B.1.1.519,1,0.01,7681
Denmark,2021-01-04,B.1.177,4593,59.8,7681
Denmark,2021-01-04,Beta,0,0.0,7681
Denmark,2021-01-04,Alpha,144,1.87,7681
Denmark,2021-01-04,Gamma,0,0.0,7681
Denmark,2021-01-04,Delta,0,0.0,7681
Denmark,2021-01-04,Kappa,0,0.0,7681
Denmark,2021-01-04,Epsilon,0,0.0,7681
Denmark,2021-01-04,Eta,0,0.0,7681
Denmark,2021-01-04,Iota,0,0.0,7681
Denmark,2021-01-04,Lambda,0,0.0,7681
Denmark,2021-01-04,Mu,0,0.0,7681
Denmark,2021-01-04,S:677H.Robin1,,,7681
Denmark,2021-01-04,S:677P.Pelican,0,0.0,7681
Denmark,2021-01-04,B.1.1.302,11,0.14,7681
Denmark,2021-01-04,B.1.1.277,15,0.2,7681
Denmark,2021-01-04,B.1.367,0,0.0,7681
Denmark,2021-01-04,others,929,12.1,7681
Denmark,2021-01-04,non_who,7537,98.13,7681
Denmark,2021-01-11,B.1.160,353,8.53,4139
Denmark,2021-01-11,B.1.620,,,4139
Denmark,2021-01-11,B.1.258,407,9.83,4139
Denmark,2021-01-11,B.1.221,256,6.19,4139
Denmark,2021-01-11,B.1.1.519,1,0.02,4139
Denmark,2021-01-11,B.1.177,2505,60.52,4139
Denmark,2021-01-11,Beta,1,0.02,4139
Denmark,2021-01-11,Alpha,157,3.79,4139
Denmark,2021-01-11,Gamma,0,0.0,4139
Denmark,2021-01-11,Delta,0,0.0,4139
Denmark,2021-01-11,Kappa,0,0.0,4139
Denmark,2021-01-11,Epsilon,3,0.07,4139
Denmark,2021-01-11,Eta,0,0.0,4139
Denmark,2021-01-11,Iota,0,0.0,4139
Denmark,2021-01-11,Lambda,0,0.0,4139
Denmark,2021-01-11,Mu,0,0.0,4139
Denmark,2021-01-11,S:677H.Robin1,,,4139
Denmark,2021-01-11,S:677P.Pelican,0,0.0,4139
Denmark,2021-01-11,B.1.1.302,7,0.17,4139
Denmark,2021-01-11,B.1.1.277,6,0.14,4139
Denmark,2021-01-11,B.1.367,0,0.0,4139
Denmark,2021-01-11,others,443,10.72,4139
Denmark,2021-01-11,non_who,3978,96.12,4139
Denmark,2021-01-25,B.1.160,662,8.18,8093
Denmark,2021-01-25,B.1.620,,,8093
Denmark,2021-01-25,B.1.258,621,7.67,8093
Denmark,2021-01-25,B.1.221,532,6.57,8093
Denmark,2021-01-25,B.1.1.519,2,0.02,8093
Denmark,2021-01-25,B.1.177,4645,57.4,8093
Denmark,2021-01-25,Beta,4,0.05,8093
Denmark,2021-01-25,Alpha,776,9.59,8093
Denmark,2021-01-25,Gamma,1,0.01,8093
Denmark,2021-01-25,Delta,0,0.0,8093
Denmark,2021-01-25,Kappa,0,0.0,8093
Denmark,2021-01-25,Epsilon,3,0.04,8093
Denmark,2021-01-25,Eta,1,0.01,8093
Denmark,2021-01-25,Iota,0,0.0,8093
Denmark,2021-01-25,Lambda,0,0.0,8093
Denmark,2021-01-25,Mu,0,0.0,8093
Denmark,2021-01-25,S:677H.Robin1,,,8093
Denmark,2021-01-25,S:677P.Pelican,0,0.0,8093
Denmark,2021-01-25,B.1.1.302,7,0.09,8093
Denmark,2021-01-25,B.1.1.277,3,0.04,8093
Denmark,2021-01-25,B.1.367,0,0.0,8093
Denmark,2021-01-25,others,836,10.33,8093
Denmark,2021-01-25,non_who,7308,90.3,8093
Denmark,2021-02-08,B.1.160,319,6.7,4758
Denmark,2021-02-08,B.1.620,,,4758
Denmark,2021-02-08,B.1.258,236,4.96,4758
Denmark,2021-02-08,B.1.221,272,5.72,4758
Denmark,2021-02-08,B.1.1.519,0,0.0,4758
Denmark,2021-02-08,B.1.177,2287,48.07,4758
Denmark,2021-02-08,Beta,5,0.11,4758
Denmark,2021-02-08,Alpha,1136,23.88,4758
Denmark,2021-02-08,Gamma,0,0.0,4758
Denmark,2021-02-08,Delta,0,0.0,4758
Denmark,2021-02-08,Kappa,0,0.0,4758
Denmark,2021-02-08,Epsilon,16,0.34,4758
Denmark,2021-02-08,Eta,2,0.04,4758
Denmark,2021-02-08,Iota,0,0.0,4758
Denmark,2021-02-08,Lambda,0,0.0,4758
Denmark,2021-02-08,Mu,0,0.0,4758
Denmark,2021-02-08,S:677H.Robin1,,,4758
Denmark,2021-02-08,S:677P.Pelican,0,0.0,4758
Denmark,2021-02-08,B.1.1.302,0,0.0,4758
Denmark,2021-02-08,B.1.1.277,0,0.0,4758
Denmark,2021-02-08,B.1.367,0,0.0,4758
Denmark,2021-02-08,others,485,10.18,4758
Denmark,2021-02-08,non_who,3599,75.63,4758
Denmark,2021-02-22,B.1.160,71,1.62,4378
Denmark,2021-02-22,B.1.620,,,4378
Denmark,2021-02-22,B.1.258,117,2.67,4378
Denmark,2021-02-22,B.1.221,135,3.08,4378
Denmark,2021-02-22,B.1.1.519,0,0.0,4378
Denmark,2021-02-22,B.1.177,1064,24.3,4378
Denmark,2021-02-22,Beta,4,0.09,4378
Denmark,2021-02-22,Alpha,2511,57.35,4378
Denmark,2021-02-22,Gamma,0,0.0,4378
Denmark,2021-02-22,Delta,0,0.0,4378
Denmark,2021-02-22,Kappa,0,0.0,4378
Denmark,2021-02-22,Epsilon,8,0.18,4378
Denmark,2021-02-22,Eta,2,0.05,4378
Denmark,2021-02-22,Iota,0,0.0,4378
Denmark,2021-02-22,Lambda,0,0.0,4378
Denmark,2021-02-22,Mu,0,0.0,4378
Denmark,2021-02-22,S:677H.Robin1,,,4378
Denmark,2021-02-22,S:677P.Pelican,0,0.0,4378
Denmark,2021-02-22,B.1.1.302,0,0.0,4378
Denmark,2021-02-22,B.1.1.277,4,0.09,4378
Denmark,2021-02-22,B.1.367,0,0.0,4378
Denmark,2021-02-22,others,462,10.57,4378
Denmark,2021-02-22,non_who,1853,42.33,4378
Denmark,2021-03-08,B.1.160,63,1.18,5361
Denmark,2021-03-08,B.1.620,,,5361
Denmark,2021-03-08,B.1.258,82,1.53,5361
Denmark,2021-03-08,B.1.221,61,1.14,5361
Denmark,2021-03-08,B.1.1.519,0,0.0,5361
Denmark,2021-03-08,B.1.177,485,9.05,5361
Denmark,2021-03-08,Beta,15,0.28,5361
Denmark,2021-03-08,Alpha,4321,80.6,5361
Denmark,2021-03-08,Gamma,3,0.06,5361
Denmark,2021-03-08,Delta,0,0.0,5361
Denmark,2021-03-08,Kappa,0,0.0,5361
Denmark,2021-03-08,Epsilon,0,0.0,5361
Denmark,2021-03-08,Eta,6,0.11,5361
Denmark,2021-03-08,Iota,0,0.0,5361
Denmark,2021-03-08,Lambda,0,0.0,5361
Denmark,2021-03-08,Mu,0,0.0,5361
Denmark,2021-03-08,S:677H.Robin1,,,5361
Denmark,2021-03-08,S:677P.Pelican,0,0.0,5361
Denmark,2021-03-08,B.1.1.302,0,0.0,5361
Denmark,2021-03-08,B.1.1.277,1,0.02,5361
Denmark,2021-03-08,B.1.367,0,0.0,5361
Denmark,2021-03-08,others,324,6.03,5361
Denmark,2021-03-08,non_who,1016,18.95,5361
Denmark,2021-03-22,B.1.160,25,0.4,6323
Denmark,2021-03-22,B.1.620,,,6323
Denmark,2021-03-22,B.1.258,40,0.63,6323
Denmark,2021-03-22,B.1.221,1,0.02,6323
Denmark,2021-03-22,B.1.1.519,2,0.03,6323
Denmark,2021-03-22,B.1.177,191,3.02,6323
Denmark,2021-03-22,Beta,14,0.22,6323
Denmark,2021-03-22,Alpha,5776,91.35,6323
Denmark,2021-03-22,Gamma,6,0.09,6323
Denmark,2021-03-22,Delta,0,0.0,6323
Denmark,2021-03-22,Kappa,10,0.16,6323
Denmark,2021-03-22,Epsilon,5,0.08,6323
Denmark,2021-03-22,Eta,7,0.11,6323
Denmark,2021-03-22,Iota,0,0.0,6323
Denmark,2021-03-22,Lambda,0,0.0,6323
Denmark,2021-03-22,Mu,0,0.0,6323
Denmark,2021-03-22,S:677H.Robin1,,,6323
Denmark,2021-03-22,S:677P.Pelican,0,0.0,6323
Denmark,2021-03-22,B.1.1.302,0,0.0,6323
Denmark,2021-03-22,B.1.1.277,0,0.0,6323
Denmark,2021-03-22,B.1.367,0,0.0,6323
Denmark,2021-03-22,others,246,3.89,6323
Denmark,2021-03-22,non_who,505,7.99,6323
Denmark,2021-04-05,B.1.160,1,0.01,7166
Denmark,2021-04-05,B.1.620,,,7166
Denmark,2021-04-05,B.1.258,29,0.4,7166
Denmark,2021-04-05,B.1.221,1,0.01,7166
Denmark,2021-04-05,B.1.1.519,1,0.01,7166
Denmark,2021-04-05,B.1.177,172,2.4,7166
Denmark,2021-04-05,Beta,21,0.29,7166
Denmark,2021-04-05,Alpha,6724,93.83,7166
Denmark,2021-04-05,Gamma,4,0.06,7166
Denmark,2021-04-05,Delta,3,0.04,7166
Denmark,2021-04-05,Kappa,0,0.0,7166
